episode,RL_mean,RL_std,PERL_mean,PERL_std,Oracle_mean,Oracle_std,Pattern Prediction_mean,Pattern Prediction_std
1885,0.0229979411559596,0.4724058713848636,0.08971733657108671,0.22408375469171796,0.019367586131756154,0.0007038839935917747,0.7215367584848432,0.0011434852804970274
1886,0.023035084018115937,0.4724459583353668,0.08956375482720824,0.2240894562309464,0.01935967803535088,0.0007012696415924916,0.7215641780444896,0.0011420229419376489
1887,0.023077814319929724,0.4724881259539045,0.0894126981479112,0.22409187495750799,0.019353381104290412,0.0006949423267542216,0.7215855752024818,0.0011432904769120252
1888,0.023113895286158703,0.47252890589752083,0.08925919321410747,0.22410006179010794,0.01933826800014482,0.0006897748482437303,0.7216044855871009,0.0011443433247530464
1889,0.023159031513972306,0.4725725692835567,0.08910566411306797,0.22410051464956013,0.019330731125436484,0.0006901452720515522,0.7216229871615545,0.0011415949607974458
1890,0.023200188670343402,0.4726153707128291,0.0889534949523425,0.22411170655710433,0.019320168531203108,0.0006858304954238946,0.7216430307568786,0.0011416283287640561
1891,0.023247649892728928,0.472660514816843,0.08880531837799654,0.2241204281407826,0.019310289098458222,0.000684524818324673,0.7216711303550661,0.0011383208650277844
1892,0.02328855695097065,0.47270299772264474,0.08865087963160834,0.22412573691308071,0.019302527798848446,0.000684445313973331,0.7216902355548171,0.0011387233603414398
1893,0.023327121682200302,0.4727454706847339,0.08850024411127033,0.2241311658422479,0.019299071049726946,0.0006799155978083304,0.7217091908596496,0.0011354047814397166
1894,0.02336600948767331,0.4727892319521783,0.08834311552415752,0.22413757256846417,0.019288806335008735,0.0006753757544385009,0.7217312876382962,0.0011267355768630326
1895,0.023405747640656782,0.4728336250028395,0.08818735153980228,0.224146384975583,0.019276120485730464,0.0006725712437117751,0.7217565388690592,0.0011271731121505894
1896,0.02344630925488911,0.47287645423225066,0.08803548599908395,0.224155023041951,0.019272501383464036,0.0006726743985849979,0.7217776813322904,0.001117992836346451
1897,0.02348506167644493,0.47292148037127124,0.08788412479524677,0.2241607077358312,0.019257758484158005,0.0006714106439851479,0.7217944452166056,0.0011190923036200212
1898,0.023520837485755397,0.4729635562283031,0.08773224875765995,0.22416948923724803,0.019243574808854746,0.0006688018574821836,0.7218115727350214,0.0011228071712940382
1899,0.02355655006758528,0.4730056166303085,0.08757942762450721,0.22418164582047684,0.019234793680570683,0.0006707609530983153,0.721829591172837,0.0011231854428440477
1900,0.023590907126229133,0.47304750660666156,0.0874285412831658,0.22418936640370246,0.01923227516144732,0.0006719652884798459,0.721843505348216,0.0011163207419204234
1901,0.02362032568608563,0.47308766448852,0.08727103381095425,0.22419620439797067,0.019226969762904833,0.000669166613902422,0.7218670896169936,0.0011085265595190562
1902,0.023655542525423512,0.47312982261247705,0.08711978755241812,0.22420478308274158,0.019207223658521122,0.0006715133729938228,0.7218805408776636,0.001105766722402988
1903,0.023689816411491815,0.473173110014876,0.08697037016329912,0.22421362317153934,0.01919460088300229,0.0006644697868527351,0.7218960566846775,0.0011026069820184372
1904,0.023720271143461202,0.47321595520570364,0.0868225755940375,0.2242213624106395,0.01917882587577635,0.0006679837568578039,0.7219100634723405,0.0010975997734301093
1905,0.02375239009763147,0.47325856217381856,0.08666882410691834,0.22423049725708977,0.019162564872250654,0.0006774573916683418,0.7219225746493708,0.0010933083519387896
1906,0.023781662457476982,0.47330068568823297,0.08651601720889068,0.22423743467557566,0.019142072930159904,0.0006797437485836547,0.721944649456177,0.0010894951977930977
1907,0.023806986212064674,0.4733433161585203,0.08636735694809938,0.22425198580988978,0.019130296636213684,0.0006814950573212714,0.7219541497085338,0.0010922439147919773
1908,0.023835362109639935,0.4733845799414907,0.08621477416550949,0.2242609898417658,0.019127574681747528,0.0006891013184466132,0.7219689268342062,0.0010913546617047538
